,Open,High,Low,Close,Volume,Change,code
2023-02-21,1178867,1184754,1172980,1177395,25337,-0.006211416040798343,207940
2023-02-22,1167093,1168565,1158262,1159734,34684,-0.015000063699947766,207940
2023-02-23,1162678,1168565,1155319,1161206,25766,0.0012692565709033277,207940
2023-02-24,1161206,1162678,1149432,1152375,26612,-0.00760502443149622,207940
2023-02-27,1152375,1153847,1128828,1133243,36237,-0.01660223451567415,207940
2023-02-28,1134714,1153847,1134714,1137658,35105,0.0038958987613424484,207940
2023-03-02,1140601,1152375,1134714,1136186,38001,-0.0012938862118492553,207940
2023-03-03,1143545,1164149,1142073,1159734,38427,0.020725479807003434,207940
2023-03-06,1164149,1183282,1164149,1178867,49755,0.016497748621666693,207940
2023-03-07,1178867,1183282,1165621,1168565,34200,-0.008738899299072754,207940
2023-03-08,1156791,1158262,1140601,1143545,47666,-0.021410875732201462,207940
2023-03-09,1150904,1150904,1134714,1134714,42066,-0.00772247703413508,207940
2023-03-10,1131771,1145017,1118525,1142073,43366,0.006485334630576514,207940
2023-03-13,1143545,1146488,1128828,1145017,31867,0.002577768671529754,207940
2023-03-14,1133243,1155319,1133243,1136186,47281,-0.007712549245993728,207940
2023-03-15,1142073,1149432,1136186,1145017,24726,0.00777249499641784,207940
2023-03-16,1136186,1171508,1134714,1162678,40897,0.015424225142508801,207940
2023-03-17,1174452,1190641,1172980,1189169,61385,0.02278446827066479,207940
2023-03-20,1196528,1209773,1192113,1195056,36808,0.00495051586443979,207940
2023-03-21,1198000,1202415,1184754,1190641,17435,-0.003694387543345249,207940
2023-03-22,1192113,1199471,1184754,1192113,20362,0.0012363088454034423,207940
2023-03-23,1192113,1192113,1168565,1174452,28344,-0.014814870737925012,207940
2023-03-24,1170036,1184754,1165621,1172980,19290,-0.0012533504987858168,207940
2023-03-27,1172980,1177395,1159734,1172980,32333,0.0,207940
2023-03-28,1177395,1181810,1165621,1172980,58896,0.0,207940
2023-03-29,1172980,1178867,1162678,1164149,41266,-0.007528687616157138,207940
2023-03-30,1161206,1161206,1149432,1150904,43962,-0.011377409592758314,207940
2023-03-31,1150904,1162678,1145017,1159734,40079,0.0076722298297686,207940
2023-04-03,1161206,1167093,1143545,1145017,40499,-0.01268997890895671,207940
2023-04-04,1147960,1159734,1143545,1159734,30213,0.01285308427735134,207940
2023-04-05,1159734,1170036,1149432,1159734,26098,0.0,207940
2023-04-06,1162678,1212717,1162678,1184754,115043,0.021573912638587815,207940
2023-04-07,1183282,1184754,1165621,1171508,41679,-0.011180380062021314,207940
2023-04-10,1171508,1190641,1161206,1181810,41931,0.008793793981773919,207940
2023-04-11,1186226,1205358,1183282,1195056,43345,0.011208231441602289,207940
2023-04-12,1187697,1195056,1175923,1177395,74998,-0.014778386954251514,207940
2023-04-13,1177395,1199471,1175923,1199471,58265,0.01874986729177549,207940
2023-04-14,1206830,1214189,1199471,1202415,54786,0.0024544153214208597,207940
2023-04-17,1202415,1203886,1186226,1195056,28437,-0.0061201831314479605,207940
2023-04-18,1187697,1187697,1162678,1167093,56640,-0.023398903482347272,207940
2023-04-19,1171508,1171508,1152375,1159734,42019,-0.0063054101087059895,207940
2023-04-20,1159734,1162678,1149432,1155319,40958,-0.003806907446017794,207940
2023-04-21,1155319,1161206,1149432,1155319,23449,0.0,207940
2023-04-24,1164149,1177395,1155319,1172980,44265,0.015286687053532401,207940
2023-04-25,1183282,1183282,1152375,1156791,44456,-0.013801599345257381,207940
2023-04-26,1158262,1162678,1149432,1152375,33186,-0.0038174570860250467,207940
2023-04-27,1147960,1150904,1128828,1145017,46699,-0.006385074303069747,207940
2023-04-28,1140601,1158262,1140601,1149432,35029,0.0038558379482575367,207940
2023-05-02,1118525,1146488,1112638,1128828,68649,-0.017925375315808154,207940
2023-05-03,1128828,1140601,1122941,1140601,35724,0.010429401113367138,207940
2023-05-04,1134714,1175923,1134714,1172980,98156,0.028387665800748904,207940
2023-05-08,1175923,1183282,1158262,1159734,42004,-0.011292605159508261,207940
2023-05-09,1161206,1172980,1156791,1159734,29628,0.0,207940
2023-05-10,1162678,1164149,1143545,1147960,26571,-0.010152328033842244,207940
2023-05-11,1152375,1161206,1147960,1152375,27922,0.0038459528206557718,207940
2023-05-12,1152375,1155319,1140601,1149432,19663,-0.002553856166612431,207940
2023-05-15,1142073,1162678,1142073,1161206,26996,0.010243320179010154,207940
2023-05-16,1152375,1168565,1152375,1162678,16662,0.0012676476008563508,207940
2023-05-17,1152375,1162678,1152375,1158262,10108,-0.003798128114576865,207940
2023-05-18,1159734,1162678,1146488,1147960,25225,-0.008894360688687016,207940
2023-05-19,1143545,1150904,1142073,1146488,23258,-0.0012822746437158089,207940
2023-05-22,1147960,1162678,1147960,1158262,26033,0.010269623406437747,207940
2023-05-23,1162678,1165621,1159734,1165621,29174,0.006353484790142472,207940
2023-05-24,1161206,1167093,1155319,1165621,22480,0.0,207940
2023-05-25,1159734,1165621,1146488,1146488,24416,-0.01641442630151653,207940
2023-05-26,1145017,1150904,1137658,1143545,18194,-0.00256696973714509,207940
2023-05-30,1146488,1150904,1140601,1145017,24816,0.0012872252513018725,207940
2023-05-31,1143545,1158262,1142073,1153847,50164,0.007711675896515073,207940
2023-06-01,1159734,1167093,1145017,1159734,36688,0.0051020629251538555,207940
2023-06-02,1171508,1171508,1152375,1155319,27381,-0.003806907446017794,207940
2023-06-05,1156791,1159734,1147960,1155319,22247,0.0,207940
2023-06-07,1167093,1168565,1152375,1156791,37371,0.001274106978245835,207940
2023-06-08,1164149,1165621,1150904,1155319,38593,-0.0012724856953416825,207940
2023-06-09,1162678,1192113,1161206,1178867,106901,0.020382249404709868,207940
2023-06-12,1181810,1183282,1167093,1170036,41227,-0.007491091022142447,207940
2023-06-13,1177395,1183282,1156791,1156791,42980,-0.011320164507758735,207940
2023-06-14,1159734,1161206,1152375,1153847,32192,-0.002544971390683365,207940
2023-06-15,1155319,1161206,1143545,1145017,33967,-0.007652661054715226,207940
2023-06-16,1147960,1152375,1136186,1140601,65777,-0.0038567112977361904,207940
2023-06-19,1140601,1146488,1136186,1139130,26712,-0.0012896709717070212,207940
2023-06-20,1136186,1137658,1130299,1131771,37219,-0.0064601933054172925,207940
2023-06-21,1128828,1130299,1112638,1114110,47646,-0.015604746896677861,207940
2023-06-22,1112638,1121469,1108223,1112638,33554,-0.0013212339894624408,207940
2023-06-23,1118525,1121469,1097921,1099393,51532,-0.011904141328985708,207940
2023-06-26,1099393,1119997,1089090,1118525,29903,0.01740233019493484,207940
2023-06-27,1111167,1117054,1099393,1100864,30588,-0.015789544265885875,207940
2023-06-28,1106751,1108223,1092034,1092034,27837,-0.008020972617871054,207940
2023-06-29,1090562,1111167,1090562,1100864,29168,0.008085828829505308,207940
2023-06-30,1100864,1108223,1090562,1094977,30633,-0.005347617871054008,207940
2023-07-03,1096449,1100864,1090562,1093506,42696,-0.001343407213119545,207940
2023-07-04,1103808,1109695,1096449,1097921,46592,0.004037472130925665,207940
2023-07-05,1111167,1130299,1109695,1111167,54673,0.012064620314212045,207940
2023-07-06,1111167,1112638,1093506,1102336,33502,-0.007947500240737891,207940
2023-07-07,1096449,1102336,1052297,1058184,85016,-0.040053123548536934,207940
2023-07-10,1058184,1062599,1034636,1041995,56246,-0.015298851617488073,207940
2023-07-11,1050825,1080260,1049353,1064071,43664,0.02118628208388716,207940
2023-07-12,1062599,1075845,1047882,1074373,50129,0.009681684774794164,207940
2023-07-13,1086147,1103808,1083203,1100864,60871,0.024657172136678788,207940
2023-07-14,1105280,1105280,1087619,1094977,43817,-0.005347617871054008,207940
2023-07-17,1094977,1094977,1080260,1083203,30133,-0.010752737272107085,207940
2023-07-18,1080260,1087619,1068486,1077316,27901,-0.005434807695325807,207940
2023-07-19,1077316,1096449,1077316,1090562,32313,0.012295371088891281,207940
2023-07-20,1087619,1093506,1074373,1084675,27358,-0.0053981341730227166,207940
2023-07-21,1075845,1118525,1075845,1100864,69287,0.014925208011616382,207940
2023-07-24,1100864,1102336,1084675,1092034,39335,-0.008020972617871054,207940
2023-07-25,1086147,1099393,1080260,1081732,33562,-0.009433772208557609,207940
2023-07-26,1077316,1086147,1052297,1069958,69154,-0.01088439650486442,207940
2023-07-27,1094977,1167093,1087619,1164149,209846,0.08803242744107713,207940
2023-07-28,1164149,1164149,1139130,1153847,64176,-0.008849382682113716,207940
2023-07-31,1155319,1156791,1119997,1127356,64870,-0.022958849830176792,207940
2020-01-02,154591,156299,150320,153740,728035,-0.005517714256143551,068270
2020-01-03,155017,155871,151175,151604,583110,-0.01389358657473657,068270
2020-01-06,148611,149891,147330,147760,673319,-0.025355531516318832,068270
2020-01-07,149039,152882,148611,152031,535490,0.028904981050351927,068270
2020-01-08,149464,150319,145622,147760,1043325,-0.028092954726338708,068270
2020-01-09,152028,153308,149466,151177,608301,0.02312533838657282,068270
2020-01-10,152455,152455,149466,151604,504763,0.0028245037274188534,068270
2020-01-13,152881,154589,152454,153312,530526,0.011266193504129178,068270
2020-01-14,153309,155016,151174,152031,592702,-0.00835551033187226,068270
2020-01-15,152027,152453,150319,150749,343683,-0.008432490742019719,068270
2020-01-16,150320,159287,148613,154167,1490116,0.022673450570153037,068270
2020-01-17,154162,154589,148611,149469,957812,-0.030473447624978108,068270
2020-01-20,148612,149465,146904,147333,665615,-0.014290588683941152,068270
2020-01-21,148612,149893,147332,147333,483566,0.0,068270
2020-01-22,147330,150747,147330,150749,445515,0.02318557281803805,068270
2020-01-23,151601,151601,148613,149896,408944,-0.0056584123277766355,068270
2020-01-28,145625,148186,145196,145626,793736,-0.028486417249292843,068270
2020-01-29,147331,147756,145194,146052,573804,0.0029253018005026576,068270
2020-01-30,146903,147757,141353,142636,740008,-0.023388929970147618,068270
2020-01-31,143487,146477,140926,140927,688376,-0.011981547435430047,068270
2020-02-03,138362,143059,136654,142208,799221,0.00908981245609429,068270
2020-02-04,143061,144767,140925,143063,836164,0.0060123199819982,068270
2020-02-05,144341,144767,139643,140500,766778,-0.017915184219539644,068270
2020-02-06,141780,148612,141352,147333,973483,0.048633451957295376,068270
2020-02-07,148183,148610,145195,146479,504301,-0.005796393204509512,068270
2020-02-10,146049,149891,144768,147760,580884,0.008745280893506919,068270
2020-02-11,148612,150747,147331,148188,507430,0.0028965890633459663,068270
2020-02-12,148613,149466,146905,148615,382002,0.002881474883256404,068270
2020-02-13,149893,154589,149893,152458,1422631,0.0258587625744373,068270
2020-02-14,152027,155445,151602,154593,755804,0.014003856799905547,068270
2020-02-17,155871,160141,155871,158863,934610,0.027620914271668188,068270
2020-02-18,159714,159714,155872,157583,644413,-0.008057256881715692,068270
2020-02-19,158860,159714,153737,155020,865061,-0.01626444476878851,068270
2020-02-20,155443,155870,150746,152884,881864,-0.013778867242936395,068270
2020-02-21,150747,154590,150320,151177,525432,-0.011165327961068523,068270
2020-02-24,147330,149037,144342,144344,899961,-0.04519867440152933,068270
2020-02-25,144342,147757,143914,147333,666102,0.020707476583716678,068270
2020-02-26,145194,151173,144340,147760,899102,0.002898196602254756,068270
2020-02-27,148186,149467,144343,145626,771389,-0.014442338927991339,068270
2020-02-28,143486,146476,142633,145197,958962,-0.0029459025174076057,068270
2020-03-02,145622,149466,143915,149469,770555,0.029422095497840865,068270
2020-03-03,152454,152882,146904,147333,767791,-0.014290588683941152,068270
2020-03-04,146475,149464,146049,149041,499965,0.011592786409019024,068270
2020-03-05,151176,155447,149039,155448,1063661,0.04298817104018357,068270
2020-03-06,155017,156298,151175,151604,827566,-0.024728526581236164,068270
2020-03-09,149466,154164,148185,148615,1161506,-0.019715838632226063,068270
2020-03-10,146904,154591,144341,154593,1409634,0.04022474178245803,068270
2020-03-11,153736,155444,147757,149469,956410,-0.033145097126001825,068270
2020-03-12,148185,152027,143914,147333,1416784,-0.014290588683941152,068270
2020-03-13,140926,148612,133665,145626,2609141,-0.011585999063346297,068270
2020-03-16,150321,152029,141354,141354,1234363,-0.02933542087264637,068270
2020-03-17,134946,146049,134946,143490,1639353,0.015110997920115454,068270
2020-03-18,143487,146050,134093,134094,1422256,-0.06548191511603596,068270
2020-03-19,139645,140498,118292,119575,3383900,-0.10827479230987218,068270
2020-03-20,124271,130676,120427,130251,2364058,0.08928287685553,068270
2020-03-23,124270,157579,123842,149469,7827897,0.14754589216205632,068270
2020-03-24,152455,162704,151174,157155,4570478,0.05142203400036128,068270
2020-03-25,163130,163557,151601,156301,2733303,-0.005434125544844262,068270
2020-03-26,155445,163130,152455,155020,2858011,-0.008195724915387618,068270
2020-03-27,160996,162276,152455,157155,2256780,0.01377241646239195,068270
2020-03-30,155445,159287,155018,158010,1097930,0.005440488689510356,068270
2020-03-31,160142,198576,158434,195590,13033374,0.23783304854123158,068270
2020-04-01,199857,201566,169111,169113,6097770,-0.13536990643693442,068270
2020-04-02,158861,169537,155446,166551,10144582,-0.0151496336768906,068270
2020-04-03,163557,185337,163557,167405,4861023,0.005127558525616779,068270
2020-04-06,172954,181493,171245,178508,3253649,0.06632418386547594,068270
2020-04-07,178080,183203,173381,179363,2583735,0.004789701301902436,068270
2020-04-08,179360,181067,176798,176800,1276296,-0.014289457691943154,068270
2020-04-09,180642,184911,178080,179790,1579236,0.016911764705882352,068270
2020-04-10,182776,183630,173382,178936,2039499,-0.004749986094888481,068270
2020-04-13,179361,192599,177651,184060,4256470,0.028635936871283588,068270
2020-04-14,187900,188327,181067,184487,1491585,0.002319895686189286,068270
2020-04-16,183203,185764,182350,183633,907626,-0.004629052453560414,068270
2020-04-17,184057,184910,175516,180217,2091628,-0.018602320933601257,068270
2020-04-20,179786,184483,177650,181070,1069368,0.004733182774100113,068270
2020-04-21,181921,186191,176797,181070,2097503,0.0,068270
2020-04-22,177651,185764,177651,182779,1315851,0.009438338764013917,068270
2020-04-23,184058,184910,181495,182779,743403,0.0,068270
2020-04-24,182347,185336,179786,180643,1260552,-0.0116862440433529,068270
2020-04-27,182349,183629,180640,181498,569348,0.004733092342354811,068270
2020-04-28,181493,182775,177650,178508,850818,-0.016474010732900637,068270
2020-04-29,178507,180214,176799,179790,766267,0.007181750957940261,068270
2020-05-04,177652,180213,173810,173811,1007319,-0.03325546470882697,068270
2020-05-06,174662,177650,171246,176800,707149,0.01719684024601435,068270
2020-05-07,175943,176798,173809,174238,471491,-0.014490950226244343,068270
2020-05-08,175943,182776,175091,179790,1048722,0.031864461254146624,068270
2020-05-11,183631,184057,179361,179790,813764,0.0,068270
2020-05-12,181068,185765,179787,180217,1150804,0.0023749930474442405,068270
2020-05-13,180213,183632,179361,183633,893765,0.01895492656075731,068270
2020-05-14,183632,185340,181069,185342,1123189,0.009306606111102036,068270
2020-05-15,187047,189182,183631,185769,968884,0.0023038491005816274,068270
2020-05-18,187900,189608,181067,181925,1157906,-0.02069236524931501,068270
2020-05-19,181922,183202,178505,181925,830161,0.0,068270
2020-05-20,183202,187045,182349,186622,775045,0.02581833173010856,068270
2020-05-21,186620,187900,184057,186622,620687,0.0,068270
2020-05-22,187900,188754,181922,184487,746278,-0.011440237485398292,068270
2020-05-25,184483,184483,182350,183633,434405,-0.004629052453560414,068270
